init_date,valid_date,lead_time_days,region_id,region_name,zone,forecast_source,precip_forecast_mm,temp_forecast_degc,mslp_forecast_hpa,pressure_tendency_24h,rh_850_pct,wind_shear_850_200_ms,cape_j_kg,ensemble_spread,observation_source,verification_status,actual_precip_mm,actual_temp_degc,actual_mslp_hpa,rain_error_mm,abs_rain_error_mm,temp_error_degc,abs_temp_error_degc,mslp_error_hpa,abs_mslp_error_hpa,climatological_z_error,contingency_category,is_bust,bust_category,bust_trigger
2019-07-05 00:00,2019-07-10,5,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,34.9,25.8,1000.7,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,34.5,25.9,1000.0,0.4,0.4,-0.1,0.1,0.7,0.7,0.02,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,29.0,26.4,1002.8,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,31.3,25.2,1001.9,-2.3,2.3,1.2,1.2,0.9,0.9,0.1,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-12,7,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,10.8,25.4,1004.3,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,16.7,25.8,1002.6,-5.9,5.9,-0.4,0.4,1.7,1.7,0.25,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,30.1,25.8,1000.5,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,25.7,25.8,1001.6,4.4,4.4,0.0,0.0,-1.1,1.1,0.18,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,5.0,26.8,1001.0,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,11.6,25.4,999.6,-6.6,6.6,1.4,1.4,1.4,1.4,0.27,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-NE,Northeast India,Northeast,NOAA_GEFS_v12_2019070500,10.0,27.6,1004.8,-3.8,80.0,20.0,3400.0,4.74,ERA5_REANALYSIS_0.25DEG,VERIFIED,41.6,24.8,1000.6,-31.6,31.6,2.8,2.8,4.2,4.2,1.32,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,38.3,26.7,995.8,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,36.7,26.1,995.4,1.6,1.6,0.6,0.6,0.4,0.4,0.09,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,2.5,27.7,997.8,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.0,26.9,998.2,-0.5,0.5,0.8,0.8,-0.4,0.4,0.03,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,0.8,26.6,998.9,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,5.3,27.5,999.6,-4.5,4.5,-0.9,0.9,-0.7,0.7,0.24,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,5.5,26.8,1000.6,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,10.6,27.3,1000.5,-5.1,5.1,-0.5,0.5,0.1,0.1,0.28,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,0.0,27.5,1000.4,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,6.6,27.0,1000.9,-6.6,6.6,0.5,0.5,-0.5,0.5,0.36,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,4.9,28.8,1002.7,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.8,27.4,1002.9,1.1,1.1,1.4,1.4,-0.2,0.2,0.06,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-12,7,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,5.5,25.3,1002.6,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,7.9,27.0,1004.6,-2.4,2.4,-1.7,1.7,-2.0,2.0,0.13,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,0.2,28.1,1003.8,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,1.8,27.8,1003.8,-1.6,1.6,0.3,0.3,0.0,0.0,0.09,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,3.9,29.5,1002.3,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.9,28.8,1001.7,3.0,3.0,0.7,0.7,0.6,0.6,0.16,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-WB-ODI,East Coast (Bengal & Odisha),East,NOAA_GEFS_v12_2019070500,2.8,27.4,1000.4,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,7.6,28.8,1001.3,-4.8,4.8,-1.4,1.4,-0.9,0.9,0.26,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,79.6,24.2,996.5,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,79.8,24.5,996.6,-0.2,0.2,-0.3,0.3,-0.1,0.1,0.01,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,24.5,24.9,996.3,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,27.6,25.4,998.2,-3.1,3.1,-0.5,0.5,-1.9,1.9,0.21,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,80.8,26.0,999.7,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,86.2,25.2,999.5,-5.4,5.4,0.8,0.8,0.2,0.2,0.36,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,12.6,27.9,999.8,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.3,27.4,999.5,9.3,9.3,0.5,0.5,0.3,0.3,0.62,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,1.3,28.8,998.2,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.2,27.4,999.7,1.1,1.1,1.4,1.4,-1.5,1.5,0.07,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,0.0,28.1,1001.3,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.2,28.1,1001.5,-0.2,0.2,0.0,0.0,-0.2,0.2,0.01,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-12,7,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,2.0,28.7,1003.9,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,28.1,1003.8,2.0,2.0,0.6,0.6,0.1,0.1,0.13,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,3.3,28.5,1003.3,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,28.7,1003.8,3.3,3.3,-0.2,0.2,-0.5,0.5,0.22,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,0.0,29.8,1002.8,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.2,28.2,1002.3,-0.2,0.2,1.6,1.6,0.5,0.5,0.01,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-CEN-MP,Central India (MP & Chhattisgarh),Central,NOAA_GEFS_v12_2019070500,6.7,27.7,1002.8,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.2,28.5,1001.5,6.5,6.5,-0.8,0.8,1.3,1.3,0.43,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,0.0,25.7,1000.5,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,2.7,25.7,1001.4,-2.7,2.7,0.0,0.0,-0.9,0.9,0.23,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,4.5,25.8,1002.1,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,6.1,25.9,1002.7,-1.6,1.6,-0.1,0.1,-0.6,0.6,0.14,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,2.6,26.7,1006.2,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.2,26.3,1003.7,-0.6,0.6,0.4,0.4,2.5,2.5,0.05,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,0.0,27.2,1003.4,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.3,26.9,1003.2,-0.3,0.3,0.3,0.3,0.2,0.2,0.03,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,12.2,26.8,1005.1,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,16.2,26.1,1003.4,-4.0,4.0,0.7,0.7,1.7,1.7,0.35,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,0.0,26.9,1005.2,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,2.0,25.4,1006.1,-2.0,2.0,1.5,1.5,-0.9,0.9,0.17,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-12,7,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,0.0,28.6,1007.2,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.2,26.8,1007.3,-0.2,0.2,1.8,1.8,-0.1,0.1,0.02,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,0.0,26.6,1008.7,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.8,27.6,1007.4,-0.8,0.8,-1.0,1.0,1.3,1.3,0.07,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,13.3,26.9,1006.2,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.7,27.7,1006.1,12.6,12.6,-0.8,0.8,0.1,0.1,1.1,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-MAH-DESH,Maharashtra Interior & Vidarbha,West-Central,NOAA_GEFS_v12_2019070500,0.5,30.1,1006.7,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.7,27.8,1005.2,-0.2,0.2,2.3,2.3,1.5,1.5,0.02,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,32.0,25.3,1007.3,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,33.8,25.6,1004.8,-1.8,1.8,-0.3,0.3,2.5,2.5,0.07,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,30.5,25.6,1007.3,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,26.8,25.6,1006.0,3.7,3.7,0.0,0.0,1.3,1.3,0.14,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,37.9,25.2,1007.1,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,34.5,25.5,1006.7,3.4,3.4,-0.3,0.3,0.4,0.4,0.13,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,33.6,25.9,1005.7,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,34.0,25.4,1006.4,-0.4,0.4,0.5,0.5,-0.7,0.7,0.02,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,42.0,22.6,1005.6,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,31.4,25.0,1006.8,10.6,10.6,-2.4,2.4,-1.2,1.2,0.41,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,14.1,27.1,1013.1,-3.8,74.0,16.8,2920.0,3.06,ERA5_REANALYSIS_0.25DEG,VERIFIED,53.4,24.3,1008.9,-39.3,39.3,2.8,2.8,4.2,4.2,1.51,NOMINAL_ACCORD,1,CONFIRMED_BUST,Extreme Rain Error (39.3 mm >= 35.0 mm)
2019-07-05 00:00,2019-07-12,7,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,11.9,25.2,1008.5,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,11.8,25.2,1009.4,0.1,0.1,0.0,0.0,-0.9,0.9,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,26.8,26.2,1009.1,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,20.8,25.7,1009.6,6.0,6.0,0.5,0.5,-0.5,0.5,0.23,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,19.9,27.3,1008.0,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,22.7,25.5,1008.9,-2.8,2.8,1.8,1.8,-0.9,0.9,0.11,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-KON-GOA,Konkan & Goa Coastal Strip,West Coast,NOAA_GEFS_v12_2019070500,19.2,23.9,1007.7,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,17.1,25.6,1007.9,2.1,2.1,-1.7,1.7,-0.2,0.2,0.08,HIT,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,3.4,29.4,1001.8,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,1.1,29.6,1001.8,2.3,2.3,-0.2,0.2,0.0,0.0,0.21,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,0.0,32.4,1003.0,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,31.8,1002.9,0.0,0.0,0.6,0.6,0.1,0.1,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,0.0,33.1,1005.1,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,33.1,1003.4,0.0,0.0,0.0,0.0,1.7,1.7,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,9.4,32.6,1004.8,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,33.1,1003.5,9.4,9.4,-0.5,0.5,1.3,1.3,0.85,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,0.0,32.2,1004.8,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.0,33.4,1003.4,0.0,0.0,-1.2,1.2,1.4,1.4,0.0,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,0.0,32.4,1005.4,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.4,32.4,1005.6,-0.4,0.4,0.0,0.0,-0.2,0.2,0.04,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-12,7,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,0.0,32.7,1007.2,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,0.3,33.0,1006.6,-0.3,0.3,-0.3,0.3,0.6,0.6,0.03,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,7.5,32.4,1008.5,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,6.3,32.1,1006.7,1.2,1.2,0.3,0.3,1.8,1.8,0.11,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,0.0,30.0,1004.7,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.2,30.0,1005.6,-3.2,3.2,0.0,0.0,-0.9,0.9,0.29,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-TEL-AP,Telangana & Coastal Andhra,South-East,NOAA_GEFS_v12_2019070500,13.0,30.8,1006.0,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.3,30.1,1004.5,9.7,9.7,0.7,0.7,1.5,1.5,0.88,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,4.4,24.7,1008.2,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,5.6,24.1,1006.8,-1.2,1.2,0.6,0.6,1.4,1.4,0.11,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-07,2,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,0.6,24.6,1008.1,-0.9,68.0,13.6,860.0,1.12,ERA5_REANALYSIS_0.25DEG,VERIFIED,4.0,24.1,1008.2,-3.4,3.4,0.5,0.5,-0.1,0.1,0.32,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-08,3,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,0.0,23.9,1008.0,-1.1,69.5,14.4,915.0,1.28,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.3,24.5,1008.9,-3.3,3.3,-0.6,0.6,-0.9,0.9,0.31,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-09,4,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,24.7,24.2,1010.7,-1.3,71.0,15.2,970.0,1.44,ERA5_REANALYSIS_0.25DEG,VERIFIED,11.2,23.8,1008.7,13.5,13.5,0.4,0.4,2.0,2.0,1.29,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-10,5,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,1.5,22.7,1008.2,-1.5,72.5,16.0,1025.0,1.6,ERA5_REANALYSIS_0.25DEG,VERIFIED,4.8,23.5,1009.0,-3.3,3.3,-0.8,0.8,-0.8,0.8,0.31,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-11,6,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,0.0,23.2,1010.3,-1.7,74.0,16.8,1080.0,1.76,ERA5_REANALYSIS_0.25DEG,VERIFIED,1.0,23.4,1010.6,-1.0,1.0,-0.2,0.2,-0.3,0.3,0.1,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-12,7,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,0.0,26.2,1010.1,-1.9,75.5,17.6,1135.0,1.92,ERA5_REANALYSIS_0.25DEG,VERIFIED,3.7,24.2,1011.1,-3.7,3.7,2.0,2.0,-1.0,1.0,0.35,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-13,8,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,0.0,23.1,1012.2,-2.1,77.0,18.4,1190.0,2.08,ERA5_REANALYSIS_0.25DEG,VERIFIED,4.4,24.8,1011.0,-4.4,4.4,-1.7,1.7,1.2,1.2,0.42,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-14,9,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,5.3,24.3,1010.3,-2.3,78.5,19.2,1245.0,2.24,ERA5_REANALYSIS_0.25DEG,VERIFIED,4.6,24.5,1010.0,0.7,0.7,-0.2,0.2,0.3,0.3,0.07,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-15,10,IND-KAR,Karnataka Interior,South,NOAA_GEFS_v12_2019070500,3.9,27.2,1008.0,-2.5,80.0,20.0,1300.0,2.4,ERA5_REANALYSIS_0.25DEG,VERIFIED,6.3,24.3,1009.2,-2.4,2.4,2.9,2.9,-1.2,1.2,0.23,NOMINAL_ACCORD,0,NOMINAL,Within Acceptable Error Tolerance
2019-07-05 00:00,2019-07-06,1,IND-KER,Kerala Coast & High Ranges,South Coast,NOAA_GEFS_v12_2019070500,25.2,25.6,1009.7,-0.7,66.5,12.8,805.0,0.96,ERA5_REANALYSIS_0.25DEG,VERIFIED,21.4,25.2,1008.7,3.8,3.8,0.4,0.4,1.0,1.0,0.17,HIT,0,NOMINAL,Within Acceptable Error Tolerance
